,subject,predicate,object
110832,BEPRIDIL HYDROCHLORIDE,inhibits,CACNG4
110841,KA1010,inhibits,HDAC8
110843,GIVINOSTAT,inhibits,HDAC5
110850,M32,inhibits,GALR1
110860,Panulisib,inhibits,PIK3R5
110882,NOMIFENSINE,inhibits,SLC6A2
110884,COMPOUND 8E [PMID: 24432909],inhibits,ALK
110890,BMS-582949,inhibits,MAPK14
110899,PERINDOPRIL ERBUMINE,inhibits,ACE
110910,9-PHENANTHROL,inhibits,TRPM4
110913,CLOZAPINE,inhibits,HRH1
110915,SA237,inhibits,IL6R
110926,SB 277011-A,inhibits,HTR1D
110928,REGORAFENIB,inhibits,TEK
110932,LY-2780301,inhibits,RPS6KB2
110936,NPC-567,inhibits,BDKRB2
110944,ILOMASTAT,inhibits,MMP15
110948,YOHIMBINE,inhibits,HTR1F
110952,BIX-01294,inhibits,EHMT1
110953,ORANTINIB,inhibits,FGFR1
110957,ZIPRASIDONE MESYLATE,inhibits,HTR2A
110961,ELAGOLIX,inhibits,GNRHR
110966,VORTIOXETINE,inhibits,HTR5A
110969,PROBENECID,inhibits,SLC22A11
110971,ESOMEPRAZOLE SODIUM,inhibits,ATP4A
110977,DEXMETHYLPHENIDATE HYDROCHLORIDE,inhibits,SLC6A3
110983,COMPOUND 1 [PMID: 15724976],inhibits,KAT2B
111004,DOMITROBAN,inhibits,TBXA2R
111005,DS-3078a,inhibits,MTOR
111008,PHT-427,inhibits,AKT2
111013,MOTESANIB,inhibits,RET
111014,LIDOCAINE,inhibits,SCN2A
111019,MGCD-265,inhibits,FLT1
111021,COMPOUND 13D [PMID: 23639540],inhibits,ACVRL1
111024,GIVINOSTAT,inhibits,HDAC1
111032,COMPOUND 31 [PMID: 22902653],inhibits,TESK2
111033,K-80003,inhibits,RXRA
111037,AZ12971554,inhibits,F2
111046,COMPOUND 5D [PMID: 31335136],inhibits,PIK3CA
111049,VORINOSTAT,inhibits,HDAC2
111051,ATC0065,inhibits,MCHR1
111061,PHE377,inhibits,TRPV1
111062,AMINOETHOXYVINYLGLYCINE,inhibits,CTH
111067,MEN10627,inhibits,TACR2
111075,FENOPROFEN CALCIUM,inhibits,PTGS1
111078,RILUZOLE,inhibits,SCN11A
111083,CHLORPROPAMIDE,inhibits,KCNJ11
111085,ROMIDEPSIN,inhibits,HDAC3
111086,ETIDOCAINE HYDROCHLORIDE,inhibits,SCN8A
111087,DALFAMPRIDINE,inhibits,KCNS1
111089,PWT33597,inhibits,PIK3C2B
111094,SDZ SER-082,inhibits,HTR2B
111097,MK2206,inhibits,AKT1
111099,DUPILUMAB,inhibits,IL4R
111110,ROMIDEPSIN,inhibits,HDAC7
111112,PRL-2970,inhibits,SSTR3
111117,NAMILUMAB,inhibits,CSF2
111120,Y-39983,inhibits,ROCK2
111122,TETRAETHYLAMMONIUM,inhibits,KCNA6
111125,CYCRIMINE HYDROCHLORIDE,inhibits,CHRM1
111136,AXITINIB,inhibits,PLK4
111139,RESEQUINIL,inhibits,GABRA1
111141,CDK INHIBITOR 4.35,inhibits,CDK5
111147,WARFARIN SODIUM,inhibits,VKORC1
111153,BIS-TRIAZOLE DERIVATIVE 10,inhibits,PLG
111159,CEP-32496,inhibits,BRAF
111163,ALVIMOPAN,inhibits,OPRK1
111176,JNJ-28312141,inhibits,CSF1R
111179,Z160,inhibits,CACNA1B
111183,MRS1191,inhibits,ADORA1
111184,BORTEZOMIB,inhibits,PSMD13
111187,TCS 1102,inhibits,HCRTR1
111188,COMPOUND 30 [PMID: 22239545],inhibits,CYP2C19
111190,GSK-3Β INHIBITOR 3 [PMID: 25845281],inhibits,GSK3B
111195,AS703569,inhibits,AKT1
111204,RO0094889,inhibits,DPYD
111205,HEXYLCAINE HYDROCHLORIDE,inhibits,SCN1A
111220,AZD-5438,inhibits,CDKN3
111226,[35S]TBPS,inhibits,GABRA5
111228,PAMAPIMOD,inhibits,MAPK8
111229,GALIXIMAB,inhibits,CD80
111233,RIPRETINIB,inhibits,KIT
111241,AZD3778,inhibits,KCNH2
111243,MEPIVACAINE HYDROCHLORIDE,inhibits,SCN5A
111248,PAZOPANIB HYDROCHLORIDE,inhibits,FLT1
111251,ENMD-2076,inhibits,FGFR3
111254,[125I]SB258585,inhibits,HTR6
111262,SOPHORETIN,inhibits,PRKCB
111269,LISINOPRIL-TRYPTOPHAN,inhibits,ACE
111272,AT9283,inhibits,YES1
111282,THZ1,inhibits,CDK7
111298,NINTEDANIB,inhibits,KDR
111299,SCH 58261,inhibits,ADORA3
111303,COMPOUND 9 [PMID: 3514912],inhibits,ACR
111307,SCH 58261,inhibits,ADORA1
111310,AEW-541,inhibits,IGF1R
111312,LGX818,inhibits,BRAF
111324,AZD-5438,inhibits,CDK5
111327,ASP8477,inhibits,FAAH2
111331,EPZ020411,inhibits,PRMT6
111334,PS-516895,inhibits,MAPK14
111336,VAPITADINE DIHYDROCHLORIDE,inhibits,HRH1
111338,MEPHENYTOIN,inhibits,SCN4A
111340,IXABEPILONE,inhibits,TUBA3E
111344,TRANDOLAPRILAT,inhibits,ACE
111348,AFDX384,inhibits,CHRM1
111349,ZIPRASIDONE,inhibits,HTR2A
111355,PANOBINOSTAT,inhibits,HDAC10
111361,PICTILISIB,inhibits,PIK3CB
111375,PAROXETINE,inhibits,SLC6A4
111376,RAMUCIRUMAB,inhibits,KDR
111377,PF-03084014,inhibits,NOTCH1
111379,BAY1000394,inhibits,CDK9
111386,METFORMIN HYDROCHLORIDE,inhibits,NDUFA5
111387,EVT401,inhibits,P2RX7
111389,LINIFANIB,inhibits,FLT4
111390,ISONIPECOTIC ACID,inhibits,GABRR2
111397,ONO-4817,inhibits,MMP8
111400,LOXAPINE,inhibits,DRD3
111401,FURIN INHIBITOR PEPTIDE,inhibits,FURIN
111404,TALAROZOLE,inhibits,CYP26A1
111408,CARFILZOMIB,inhibits,PSMB5
111409,AMOXAPINE,inhibits,HTT
111410,COMPOUND 1A [PMID: 25692029],inhibits,MME
111411,AT-9283,inhibits,JAK2
111413,SNS-032,inhibits,CDK9
111422,RIPASUDIL,inhibits,PRKACA
111426,CROLIBULIN,inhibits,TUBA1B
111429,TBPS,inhibits,GABRB1
111437,RKI-1447,inhibits,CDC42BPA
111438,COMPOUND 28 [PMID: 28671460],inhibits,MPO
111444,BS-194,inhibits,MAPK15
111452,H+,inhibits,TRPC6
111453,PICTILISIB,inhibits,PIK3CB
111457,TENELIGLIPTIN,inhibits,DPP9
111459,CELECOXIB,inhibits,PTGS1
111460,VANTICTUMAB,inhibits,FZD8
111462,CS+,inhibits,HCN4
111465,LY2886721,inhibits,BACE1
111472,MEN1611,inhibits,MTOR
111475,SYN-BRP-LPA,inhibits,LPAR1
111476,HESPERADIN,inhibits,LCK
111485,DUVELISIB,inhibits,PIK3CA
111487,TETRACAINE HYDROCHLORIDE,inhibits,SCN9A
111496,PACRITINIB,inhibits,JAK2
111498,RAUWOLFIA SERPENTINA,inhibits,ADRA2A
111513,OSIMERTINIB MESYLATE,inhibits,ERBB3
111518,FELODIPINE,inhibits,CACNA1S
111521,LACOSAMIDE,inhibits,SCN2A
111533,AT-406,inhibits,BIRC2
111535,ATROPINE SULFATE,inhibits,CHRM2
111536,SB 243213,inhibits,HTR2C
111558,CPP-115,inhibits,ABAT
111563,PF-3512676,inhibits,TLR9
111569,QUIZARTINIB,inhibits,PDGFRA
111570,TARIQUIDAR,inhibits,ABCB1
111574,COMPOUND 22 [PMID: 20462760],inhibits,NEK6
111575,EPINASTINE HYDROCHLORIDE,inhibits,HRH1
111586,(S)-CR8,inhibits,CDK1
111589,HEXAHYDROSILADIFENIDOL,inhibits,CHRM4
111594,IBUPROFEN,inhibits,PTGS1
111604,MILCICLIB,inhibits,CDK7
111605,TOSITUMOMAB,inhibits,MS4A1
111608,FURIN INHIBITOR PEPTIDE,inhibits,PCSK4
111609,ROPIVACAINE HYDROCHLORIDE,inhibits,SCN4A
111612,COMPOUND 8A [PMID: 23713581],inhibits,PTPN22
111617,SORAFENIB,inhibits,PDGFRA
111627,CIFORADENANT,inhibits,ADORA2A
111628,SB 221284,inhibits,HTR2C
111642,ICA-105574,inhibits,KCNH1
111643,Panulisib,inhibits,PIK3R2
111646,ISATIN SULFONAMIDE 34 [PMID: 11384246],inhibits,CASP7
111659,IRAMPANEL,inhibits,GRIA4
111663,FAMITINIB,inhibits,KIT
111666,PRILOCAINE,inhibits,SCN9A
111675,MS154,inhibits,EGFR
111685,YOHIMBINE,inhibits,HTR1A
111688,RP-52770,inhibits,PTAFR
111692,BOSUTINIB,inhibits,SRC
111696,DACOMITINIB HYDRATE,inhibits,ERBB2
111702,COMPOUND 35 [PMID: 23916259],inhibits,MAPK8
111721,OSIMERTINIB MESYLATE,inhibits,ERBB4
111723,VOXELOTOR,inhibits,CYP2C9
111726,CHARYBDOTOXIN,inhibits,KCNA3
111728,RALFINAMIDE,inhibits,SCN4A
111730,PHENAZOPYRIDINE HYDROCHLORIDE,inhibits,SCN2A
111732,RAMATROBAN,inhibits,TBXA2R
111749,BAY80-6946,inhibits,PIK3R5
111760,TACROLIMUS,inhibits,FKBP1A
111761,RIDAFOROLIMUS,inhibits,MTOR
111769,SITRAVATINIB,inhibits,DDR2
111772,NEMIRALISIB,inhibits,KCNH2
111774,GSK2239633A,inhibits,CCR4
111786,NKTR-171,inhibits,SCN3A
111788,VERECIMON,inhibits,CCR9
111801,MM-111,inhibits,ERBB3
111802,CARVEDILOL PHOSPHATE,inhibits,ADRA1A
111803,LY320135,inhibits,CNR1
111807,EMRICASAN,inhibits,CASP1
111812,PPADS,inhibits,P2RY6
111816,CANERTINIB,inhibits,EGFR
111817,UBP141,inhibits,GRIN2D
111818,SOTRASTAURIN,inhibits,PRKCQ
111819,DEXAMFETAMINE,inhibits,SLC6A3
111825,GNE-616,inhibits,SCN1A
111828,BAY869766,inhibits,MAP2K4
111836,SAREDUTANT,inhibits,TACR3
111837,PSB-0739,inhibits,P2RY12
111842,POLMACOXIB,inhibits,PTGS2
111846,L701324,inhibits,GRIN2B
111848,XL228,inhibits,SRC
111850,ROMIDEPSIN,inhibits,HDAC8
111852,SELUMETINIB,inhibits,KRAS
111854,NALTREXONE,inhibits,OPRD1
111858,MS023,inhibits,CARM1
111861,NITISINONE,inhibits,HPD
111875,LDK378,inhibits,ALK
111881,MIDOSTAURIN,inhibits,PRKD1
111889,BIBW2992,inhibits,EGFR
111891,BCTC,inhibits,TRPV1
111896,NAN 190,inhibits,ADRA1D
111901,XL-999,inhibits,FGFR4
111903,BELIZATINIB,inhibits,FLT3
111904,GTP-14564,inhibits,PDGFRB
111914,MIDOSTAURIN,inhibits,FLT3
111916,COMPOUND R-16 [PMID: 21967808],inhibits,IRAK3
111920,PANOBINOSTAT,inhibits,HDAC11
111922,RICOLINOSTAT,inhibits,HDAC8
111929,5-HEAT,inhibits,MTNR1B
111936,REGORAFENIB,inhibits,ARAF
111944,"D(CH2)5[TYR(ME)2,THR4,TYR-NH29]OVT",inhibits,AVPR1A
111946,AZD-8330,inhibits,MAP2K2
111947,METFORMIN HYDROCHLORIDE,inhibits,NDUFA10
111948,SF-1126,inhibits,PIK3CB
111950,SNS-314,inhibits,AURKB
111951,DOVITINIB,inhibits,PDGFRA
111953,CEP-1347,inhibits,MAP3K11
111963,CLOFARABINE,inhibits,POLD1
111970,ACETOPHENAZINE MALEATE,inhibits,DRD2
111971,ACETYLDIGITOXIN,inhibits,ATP1A3
111974,OZORALIZUMAB,inhibits,TNF
111975,COMPOUND 11J [PMID: 23021994],inhibits,PIK3CG
111980,(S)-EF-1520,inhibits,SLC6A1
111982,GUANIDINE HYDROCHLORIDE,inhibits,KCNB1
111983,ELAGOLIX,inhibits,GNRHR
111988,PRADIGASTAT,inhibits,DGAT1
111991,CP-459632,inhibits,FGFR4
111994,TOSEDOSTAT,inhibits,LVRN
111995,MAZINDOL,inhibits,SLC6A3
111996,MERETHOXYLLINE PROCAINE,inhibits,SCN5A
112011,DS-7423,inhibits,PIK3CA
112013,GALUNISERTIB,inhibits,TGFBR1
112016,LORLATINIB,inhibits,ALK
112018,GDC-0077,inhibits,PIK3CD
112044,CARBOXYATRACTYLOSIDE,inhibits,SLC25A4
112047,DOCETAXEL HYDRATE,inhibits,TUBB
112053,COMPOUND 47 [PMID: 18800762],inhibits,GGPS1
112054,THALIDOMIDE,inhibits,DDB1
112063,FIBATUZUMAB,inhibits,EPHA3
112069,ILOMASTAT,inhibits,MMP1
112071,[L-TYR8]CYN 154806,inhibits,SSTR1
112076,BORTEZOMIB,inhibits,PSMB4
112085,MRS2298,inhibits,P2RY1
112089,RO320-2947/001,inhibits,CCR3
112102,COMPOUND 18 [PMID: 24119557],inhibits,ROCK2
112106,MG2+,inhibits,KCNJ4
112109,PSB-6426,inhibits,ENTPD2
112117,COMPOUND 19 [PMID: 22142545],inhibits,PDE10A
112125,FELBAMATE,inhibits,GRIN1
112131,BMS-777607,inhibits,MET
112136,REGORAFENIB,inhibits,RET
112139,MK-5108,inhibits,AURKC
112142,AG-24322,inhibits,CDK2
112143,COMPOUND 74A [PMID: 27077528],inhibits,TRPV3
112144,DIGITOXIN,inhibits,ATP1A3
112145,NV-128,inhibits,MT-ND5
112148,HEXYLCAINE HYDROCHLORIDE,inhibits,SCN7A
112149,FIMEPINOSTAT,inhibits,HDAC1
112153,ACETOHEXAMIDE,inhibits,KCNJ11
112160,LINIFANIB,inhibits,TEK
112165,AMINOCAPROIC ACID,inhibits,PLG
112167,[3H]TIOTIDINE,inhibits,HRH2
112176,FLUFENAMIC ACID,inhibits,GJA5
112177,L-TRYPTOPHAN,inhibits,SLC36A1
112182,DRONEDARONE HYDROCHLORIDE,inhibits,SCN11A
112183,BORTEZOMIB,inhibits,PSMD12
112184,METELIMUMAB,inhibits,TGFB1
112194,TOPIRAMATE,inhibits,SCN7A
112195,CABAZITAXEL,inhibits,TUBA3E
112198,PHENYTOIN,inhibits,SCN4A
112200,BPKDI,inhibits,PRKD3
112207,NEMONAPRIDE,inhibits,DRD3
112216,TEDATIOXETINE,inhibits,HTR3B
112229,BAY80-6946,inhibits,PIK3C2G
112233,CA2+,inhibits,GJD2
112237,TERGURIDE,inhibits,HTR2C
112238,ZYKLOPHIN,inhibits,OPRK1
112241,BORTEZOMIB,inhibits,TP53
112250,CDK4 INHIBITOR,inhibits,CDK4
112255,COMPOUND 13A [PMID: 23639540],inhibits,BMPR2
112257,SOPHORETIN,inhibits,PKN3
112263,DEGARELIX ACETATE,inhibits,GNRHR
112265,PF-670462,inhibits,CSNK1D
112273,CGS 15943,inhibits,ADORA2A
112284,BORTEZOMIB,inhibits,PSMD11
112285,DOFETILIDE,inhibits,KCNH2
112290,"[PHAA1,D-TYR(ME)2,ARG6,TYR-NH29]AVP",inhibits,AVPR1B
112296,COMPOUND E22 [PMID: 31298542],inhibits,RPS6KB1
112298,ZONISAMIDE,inhibits,CA7
112301,POZIOTINIB,inhibits,ERBB2
112306,BAY-1163877,inhibits,FGFR4
112311,PIM447,inhibits,PIM2
112323,GIVINOSTAT,inhibits,HDAC3
112324,BRODALUMAB,inhibits,IL17RA
112326,COMPOUND 38 [PMID: 24915291],inhibits,BTK
112346,ONO-4059,inhibits,BTK
112352,PRL-2915,inhibits,SSTR4
112358,BMS-690514,inhibits,ERBB4
112359,C646,inhibits,EP300
112368,VOXTALISIB,inhibits,MTOR
112372,GEFITINIB,inhibits,ERBB2
112374,TAK-441,inhibits,SMO
112376,PKI-587,inhibits,PIK3R4
112389,TRAMETINIB,inhibits,MAP2K2
112392,7-HYDROXYSTAUROSPORINE,inhibits,PRKCE
112398,SANTACRUZAMATE A,inhibits,HDAC2
112405,ANASTROZOLE,inhibits,CYP19A1
112435,PD 176252,inhibits,NMBR
112440,BML-281,inhibits,HDAC2
112446,BORTEZOMIB,inhibits,PSMD6
112448,"D(CH2)5[TYR(ME)2,THR4]OVT",inhibits,AVPR1B
112452,GYKI53655,inhibits,GRIA4
112469,MS049,inhibits,PRMT6
112476,EGFR/ERBB-2/ERBB-4 INHIBITOR,inhibits,EGFR
112484,SELICICLIB,inhibits,CDK7
112486,DECERNOTINIB,inhibits,JAK1
112487,NEPAFENAC,inhibits,PTGS2
112488,BZT-7,inhibits,BRD4
112502,ALLICIN,inhibits,TRPV1
112505,POLMACOXIB,inhibits,CA2
112509,MIBEFRADIL DIHYDROCHLORIDE,inhibits,CACNA1H
112513,DANUSERTIB,inhibits,AURKA
112517,TOLAZOLINE,inhibits,ADRA2A
112518,BX-912,inhibits,CHEK1
112520,BEPRIDIL HYDROCHLORIDE,inhibits,CACNA1A
112525,CARFILZOMIB,inhibits,PSMD10P3
112528,ML381,inhibits,CHRM4
112532,KH-CB19,inhibits,CLK3
112535,RG7185,inhibits,PTGDR2
112541,TP-472,inhibits,BRD7
112555,ESI-09,inhibits,RAPGEF4
112561,NAFADOTRIDE,inhibits,DRD3
112570,BRADYZIDE,inhibits,BDKRB2
112579,DALFAMPRIDINE,inhibits,KCND1
112581,BAY-1161909,inhibits,TTK
112582,FOSINOPRIL,inhibits,ACE
112584,METHYLPHENIDATE,inhibits,SLC6A3
112589,VK-II-86,inhibits,RYR2
112590,IXABEPILONE,inhibits,TUBB8
112592,COMPOUND D24 [PMID: 24374347],inhibits,SGMS2
112594,GW274150,inhibits,NOS3
112597,MRE 3010F20,inhibits,ADORA3
112600,PRELADENANT,inhibits,ADORA1
112606,COPANLISIB,inhibits,PIK3CG
112607,TEDISAMIL,inhibits,KCND2
112608,XD14,inhibits,BRD4
112616,MORICIZINE HYDROCHLORIDE,inhibits,SCN2A
112618,CHLORTHALIDONE,inhibits,CA7
112622,BPKDI,inhibits,PRKD2
112626,MK-2461,inhibits,MST1R
112630,CARFILZOMIB,inhibits,PSMA5
112631,Alirocumab,inhibits,PCSK9
112636,D-NAL-CYS-TYR-D-TRP-LYS-VAL-CYS-NAL-NH2,inhibits,NMBR
112637,OXIGLUTATIONE,inhibits,GSR
112642,AVE-9940,inhibits,MAPK14
112647,POLYTHIAZIDE,inhibits,SLC12A3
112648,AM6545,inhibits,CNR1
112652,FLAVOXATE HYDROCHLORIDE,inhibits,PDE7B
112653,AC-480,inhibits,ERBB4
112658,LANEPITANT,inhibits,TACR1
112662,PAXALISIB,inhibits,MTOR
112667,RIVAROXABAN,inhibits,F10
112684,GRP94 INHIBITOR 54,inhibits,HSP90B1
112692,INAMRINONE LACTATE,inhibits,PDE3A
112695,COMPOUND 1D [PMID: 21493067],inhibits,RET
112697,VORINOSTAT,inhibits,HDAC6
112702,BI-2536,inhibits,PLK1
112707,SERTINDOLE,inhibits,HTR1A
112708,LAZABEMIDE,inhibits,MAOB
112713,AZ13102909,inhibits,TBK1
112718,VATALANIB,inhibits,PDGFRA
112720,SB 216763,inhibits,GSK3A
112721,BICUCULLINE,inhibits,GABRA5
112727,[125I]ASTRESSIN,inhibits,CRHR1
112731,NIMODIPINE,inhibits,CACNA1C
112733,M826,inhibits,CASP7
112742,TRIPELENNAMINE,inhibits,HRH1
112743,CCR5 ANTAGONIST 34,inhibits,CCR5
112756,COMPOUND 4G [PMID: 2680437],inhibits,GSK3B
112759,BRIVANIB ALANINATE,inhibits,FGFR4
112772,TIP39-(3-39) (HUMAN/BOVINE),inhibits,PTH1R
112774,COMPOUND 35 [PMID: 20684608],inhibits,ROCK2
112775,LINSITINIB,inhibits,IGF1R
112778,RWJ-351647,inhibits,AVPR2
112779,QUINIDINE SULFATE,inhibits,SCN4A
112783,PROPAFENONE HYDROCHLORIDE,inhibits,ADRB1
112785,LY-2090314,inhibits,GSK3B
112789,METHAZOLAMIDE,inhibits,CA4
112796,COMPOUND 68 [PMID: 24900699],inhibits,DYRK1A
112798,CERDULATINIB,inhibits,STK4
112805,HT1042,inhibits,PSMB8
112807,PALIPERIDONE PALMITATE,inhibits,DRD2
112809,MINOPAFANT,inhibits,PTAFR
112818,SORAFENIB TOSYLATE,inhibits,KDR
112832,PAZOPANIB,inhibits,KDR
112833,DEXLOXIGLUMIDE,inhibits,CCKAR
112846,DEZAPELISIB,inhibits,PIK3CB
112847,S-ALLYLGLYCINE,inhibits,GAD1
112850,PX-866,inhibits,PIK3R2
112851,MOTESANIB,inhibits,FLT4
112852,COMPOUND 41 [PMID: 31855425],inhibits,PIK3CA
112863,BMN673,inhibits,PARP1
112875,TAMSULOSIN,inhibits,ADRA1D
112877,PILARALISIB,inhibits,PIK3R2
112879,COMPOUND 8H [PMID: 22765894],inhibits,SRC
112880,CDK12 INHIBITOR 2,inhibits,CDK9
112886,PF-4691502,inhibits,PIK3R6
112889,CLEMASTINE FUMARATE,inhibits,HRH1
112891,IXAZOMIB CITRATE,inhibits,PSMB8
112893,E-6201,inhibits,MAP3K1
112904,MS39,inhibits,EGFR
112915,K185,inhibits,MTNR1A
112930,BSJ-03-123,inhibits,CDK4
112931,TOLAZOLINE HYDROCHLORIDE,inhibits,ADRA2B
112939,VIGABATRIN,inhibits,SLC32A1
112940,[125I]Α-BUNGAROTOXIN,inhibits,CHRNA1
112960,HALOPERIDOL,inhibits,HTR2B
112964,XL-765,inhibits,PIK3R6
112965,EZOGABINE,inhibits,KCNQ2
112968,CGP37849,inhibits,GRIN2D
112975,FRESOLIMUMAB,inhibits,TGFB1
112977,NAVITOCLAX,inhibits,BCL2
112980,DPCPX,inhibits,ADORA2B
112982,GABAZINE,inhibits,GABRA1
112986,BAY-73-1449,inhibits,PTGIR
112994,SEMAXANIB,inhibits,KIT
112998,PMX205,inhibits,C5AR1
113005,TREMELIMUMAB,inhibits,CTLA4
113007,TELATINIB,inhibits,KIT
113010,NAPROXEN,inhibits,PTGS2
113024,OLARATUMAB,inhibits,PDGFRA
113028,VORTIOXETINE,inhibits,SLC6A4
113030,EXEMESTANE,inhibits,CYP19A1
113031,AT-7519,inhibits,CDK16
113035,[3H]CLIDINIUM,inhibits,CHRM2
113041,TELATINIB,inhibits,PDGFRB
113045,Ribociclib,inhibits,CDK4
113059,SB 224289,inhibits,HTR1D
113065,TIVOZANIB,inhibits,FLT1
113082,HYDROXYUREA,inhibits,RRM2B
113084,DOXEPIN,inhibits,SLC6A2
113098,RG-547,inhibits,CDK2
113099,TENAPANOR HYDROCHLORIDE,inhibits,SLC9A3
113105,BEGELOMAB,inhibits,DPP4
113113,ATX-II,inhibits,SCN1A
113115,DASATINIB,inhibits,FYN
113118,TRICETAMIDE,inhibits,JAK3
113127,COMPOUND 1F [PMID: 2153213],inhibits,HMGCR
113139,KW-2450,inhibits,IGF1R
113140,PEXMETINIB,inhibits,ABL1
113149,MK-3475,inhibits,PDCD1
113156,[3H]STRYCHNINE,inhibits,GLRA1
113163,BORTEZOMIB,inhibits,PSMB10
113164,DS-1971A,inhibits,SCN9A
113169,FELODIPINE,inhibits,CACNA1C
113181,FADRACICLIB,inhibits,CDK2
113182,BEVACIZUMAB,inhibits,VEGFA
113197,"D(CH2)5[D-ILE2,ILE4]AVP",inhibits,AVPR2
113198,PP121,inhibits,PIK3CA
113204,SB 204741,inhibits,HTR2C
113207,MK-5108,inhibits,AURKA
113212,POZIOTINIB,inhibits,ERBB4
113233,AFDX384,inhibits,CHRM2
113244,GSK-690693,inhibits,PRKCQ
113245,SPIPERONE,inhibits,ADRA1A
113249,[125I]CETRORELIX,inhibits,GNRHR
113252,OPROZOMIB,inhibits,PSMC6
113253,CHR-3996,inhibits,HDAC5
113254,XL147,inhibits,PIK3R3
113257,METFORMIN HYDROCHLORIDE,inhibits,NDUFA4
113258,DELUCEMINE,inhibits,GRIN3B
113259,TRALOKINUMAB,inhibits,IL13
113260,SB 277011-A,inhibits,DRD3
113262,TOFACITINIB CITRATE,inhibits,JAK1
113274,A740003,inhibits,P2RX7
113281,CS+,inhibits,KCNJ14
113287,PRATOSARTAN,inhibits,AGTR1
113291,VORINOSTAT,inhibits,HDAC9
113293,METFORMIN HYDROCHLORIDE,inhibits,NDUFA2
113295,MUROMONAB-CD3,inhibits,CD3D
113310,SCH727965,inhibits,CDK5
113311,COMPOUND 4G [PMID: 21316219],inhibits,ITK
113312,PSB603,inhibits,ADORA3
113317,NKTR-102,inhibits,TOP1
113321,BAY-885,inhibits,MAPK7
113339,PROPANTHELINE BROMIDE,inhibits,CHRM1
113341,MILCICLIB,inhibits,CDK5
113343,REGORAFENIB,inhibits,PDGFRB
113351,EPIGALLOCATECHIN-3-GALLATE,inhibits,DYRK1A
113354,RIPASUDIL,inhibits,ROCK1
113356,ALENDRONATE,inhibits,FDPS
113369,AMG900,inhibits,AURKB
113375,OTENZEPAD,inhibits,CHRM2
113378,TROPICAMIDE,inhibits,CHRM3
113382,SB-410220,inhibits,HCRTR1
113388,SELFOTEL,inhibits,GRIN2A
113391,DOVITINIB,inhibits,FGFR1
113395,PA-799,inhibits,PIK3R2
113396,ISOPROPYLUREIDO-FLFLF,inhibits,FPR2
113404,SIBUTRAMINE HYDROCHLORIDE,inhibits,HTT
113406,TOLFENAMIC ACID,inhibits,AKR1C3
113409,PROPANTHELINE BROMIDE,inhibits,CHRM3
113412,TUBACIN,inhibits,HDAC6
113417,CILENGITIDE,inhibits,ITGB3
113429,GSK-690693,inhibits,AKT2
113433,HESPERADIN,inhibits,BTK
113435,ELPETRIGINE,inhibits,CACNA1A
113438,FIPI,inhibits,PLD2
113445,ODANACATIB,inhibits,CTSZ
113451,SOLCITINIB,inhibits,JAK1
113454,ABT-737,inhibits,BCL2L2
113455,ALEXA-488-TELENZEPINE,inhibits,CHRM2
113465,EPELSIBAN,inhibits,OXTR
113467,ZILEUTON,inhibits,ALOX5
113468,R547,inhibits,CDK1
113473,DOXACURIUM CHLORIDE,inhibits,CHRNG
113474,BRIGATINIB,inhibits,INSR
113476,LY-2780301,inhibits,AKT3
113479,NILOTINIB,inhibits,PDGFRB
113482,XEN-D0501,inhibits,TRPV1
113483,ALVIMOPAN,inhibits,OPRD1
113485,POZIOTINIB,inhibits,ERBB2
113486,HESPERADIN,inhibits,ALK
113492,TIP39-(7-39) (HUMAN/BOVINE),inhibits,PTH2R
113497,COMPOUND 74 [PMID: 24793884],inhibits,OXSR1
113498,COMPOUND 8 [PMID: 24044867],inhibits,MAP3K11
113503,SF1126,inhibits,PIK3CD
113509,CARFILZOMIB,inhibits,PSME2P2
113512,9-OH-RISPERIDONE,inhibits,HTR1A
113516,VORINOSTAT,inhibits,HDAC3
113518,TOPIRAMATE,inhibits,GRIK3
113520,Z-LEHD-FMK,inhibits,CASP9
113527,ASIP [90-132 (L89Y)],inhibits,MC1R
113537,SAR439859,inhibits,ESR1
113540,COMPOUND 19A [PMID: 30503936],inhibits,KIT
113542,"D(CH2)5[TYR(ME)2,THR4,PHE(3125I,4N3)-NH29]OVT",inhibits,AVPR1A
113546,AXITINIB,inhibits,FLT1
113557,ISOPROPAMIDE IODIDE,inhibits,CHRM1
113559,Flumatinib,inhibits,ABL1
113566,SCH442416,inhibits,ADORA2B
113567,DANIRIXIN,inhibits,CXCR2
113569,AZD-6482,inhibits,PIK3CB
113579,4-HYDROXYTAMOXIFEN,inhibits,ESR2
113587,Afacifenacin,inhibits,SCN11A
113590,Afacifenacin,inhibits,CHRM4
113600,ARN19874,inhibits,NAPEPLD
113603,DIFLAPOLIN,inhibits,EPHX2
113604,GSK2636771,inhibits,PIK3R1
113606,PEFICITINIB,inhibits,TYK2
113610,SAKURANETIN,inhibits,ADORA3
113614,VEGF RECEPTOR 2 KINASE INHIBITOR IV,inhibits,KDR
113617,COMPOUND 20 [PMID:12127536],inhibits,GZMB
113621,ORPHENADRINE CITRATE,inhibits,SCN11A
113622,PB2+,inhibits,CACNA1E
113623,BRENTUXIMAB VEDOTIN,inhibits,TUBB2A
113629,CANERTINIB DIHYDROCHLORIDE,inhibits,ERBB2
